common_name,name,current_resident,dob,birth_type,dod,age,weight,age_at_wt_y
Ring-Tailed Lemur,Dorieus-F,N,2013-03-23,captive,2013-04-15,0.06,102,0.06
Ring-Tailed Lemur,Dory,N,1989-03-15,captive,2015-06-09,26.25,2273,26.25
Ring-Tailed Lemur,Echo,N,2007-04-29,captive,2008-02-11,0.79,888,0.39
Ring-Tailed Lemur,Edelweiss,N,2010-03-25,captive,NA,8.78,2575,3.07
Ring-Tailed Lemur,Ephialtes,N,1987-03-18,captive,1992-11-01,5.63,2560,3.18
Ring-Tailed Lemur,Ephorus,N,1991-04-04,captive,1992-02-16,0.87,808,0.58
Ring-Tailed Lemur,Erato,N,1975-03-24,captive,NA,13.01,1460,0.57
Ring-Tailed Lemur,Eretria,N,1997-04-09,captive,1997-07-18,0.27,468,0.27
Ring-Tailed Lemur,Eretria,N,1997-04-09,captive,1997-07-18,0.27,480,0.27
Ring-Tailed Lemur,Fanta,N,2007-03-23,captive,NA,11.77,2090,4.1
Ring-Tailed Lemur,Fern,N,2007-04-25,captive,NA,11.65,2200,6.08
Ring-Tailed Lemur,Freddie,N,1990-04-29,captive,2005-09-29,15.43,2340,15.43
Ring-Tailed Lemur,Freddie,N,1990-04-29,captive,2005-09-29,15.43,2320,15.43
Ring-Tailed Lemur,Fresca,N,2007-03-23,captive,NA,11.62,2335,4.1
Ring-Tailed Lemur,Fresca,N,2007-03-23,captive,NA,11.62,2340,4.1
Ring-Tailed Lemur,Fritz,Y,2002-05-15,captive,NA,16.74,2480,16.58
Ring-Tailed Lemur,Galatea,N,1981-03-20,captive,1984-11-02,3.62,2651,2.97
Ring-Tailed Lemur,Gelon,N,1991-05-13,captive,2015-10-05,24.41,2260,10.35
Ring-Tailed Lemur,Ginger,N,2006-04-08,captive,NA,7.47,2340,7.4
Ring-Tailed Lemur,Glaucon,N,1988-03-14,captive,1996-10-01,8.56,3020,7.63
Ring-Tailed Lemur,Gongyla,N,2006-04-22,captive,NA,12.61,1380,1.11
Ring-Tailed Lemur,Gretl,Y,2012-04-09,captive,NA,6.83,3220,6.79
Ring-Tailed Lemur,Griselda,Y,2016-03-28,captive,NA,2.86,2020,2.81
Ring-Tailed Lemur,Hector,N,1989-06-07,captive,2004-09-13,15.28,2400,15.07
Ring-Tailed Lemur,Hedwig,Y,2016-03-28,captive,NA,2.86,2280,2.82
Ring-Tailed Lemur,Hero,N,1982-03-16,captive,1988-08-08,6.4,2869,2.21
Ring-Tailed Lemur,Herodotus,N,2006-04-19,captive,NA,12.65,2500,5.84
Ring-Tailed Lemur,Hesper,N,1988-03-19,captive,1992-08-18,4.42,2707,4.06
Ring-Tailed Lemur,Hibernia,Y,2009-03-17,captive,NA,9.9,2420,9.49
Ring-Tailed Lemur,Hibernia-A,N,2013-03-29,captive,2013-04-19,0.06,138,0.06
Ring-Tailed Lemur,Hieron,N,1984-05-30,captive,1998-07-15,14.13,2690,11.96
Ring-Tailed Lemur,Hippias,N,1978-06-15,captive,1999-03-26,20.79,2906,10.25
Ring-Tailed Lemur,Hippocrates,N,1982-03-16,captive,1988-11-15,6.67,2247.5,3.67
Ring-Tailed Lemur,Ikaros,N,1989-03-14,captive,1992-09-19,3.52,2303,3.07
Ring-Tailed Lemur,Ion,N,1974-03-24,captive,NA,12.52,2528.5,12.23
Ring-Tailed Lemur,Iros,N,1983-03-11,captive,2003-05-17,20.2,1652,1
Ring-Tailed Lemur,Ivy,N,2004-05-04,captive,NA,14.45,2980,7.36
Ring-Tailed Lemur,Izze,N,2012-03-17,captive,NA,6.58,2280,3.98
Ring-Tailed Lemur,Johan,N,2010-05-03,captive,NA,8.67,2585,4.85
Ring-Tailed Lemur,Jones,Y,2012-03-17,captive,NA,6.9,2800,6.86
Ring-Tailed Lemur,Juba,N,1987-04-04,captive,1990-05-21,3.13,2611,2.96
Ring-Tailed Lemur,Justine,Y,2005-03-22,captive,NA,13.89,1840,13.85
Ring-Tailed Lemur,Justine-A,N,2012-06-20,captive,2012-06-21,0,45,0
Ring-Tailed Lemur,Justine-A,N,2012-06-20,captive,2012-06-21,0,42,0
Ring-Tailed Lemur,Kalliope,N,2013-03-29,captive,2014-05-24,1.15,1700,1.13
Ring-Tailed Lemur,Katina,N,1987-03-19,captive,2004-08-16,17.42,2590,17.42
Ring-Tailed Lemur,Katina-C,N,1994-03-19,captive,1994-03-25,0.02,97.4,0.02
Ring-Tailed Lemur,Katina-E,N,2000-03-17,captive,2000-04-11,0.07,169,0.07
Ring-Tailed Lemur,Kyros,N,1983-03-11,captive,NA,3.55,1652,1
Ring-Tailed Lemur,Lent,N,1974-04-19,captive,NA,7.02,1453,0.55
Ring-Tailed Lemur,Leonidas,N,1984-05-01,captive,NA,11.83,2630,24.85
Ring-Tailed Lemur,Lepidus,N,1977-04-22,captive,1989-12-17,12.66,1290,0.51
Ring-Tailed Lemur,Leto,N,2009-07-08,captive,2009-08-12,0.1,88,0.1
Ring-Tailed Lemur,Licinius,Y,1993-03-17,captive,NA,25.91,2380,25.88
Ring-Tailed Lemur,Liesl,Y,2008-07-15,captive,NA,10.57,2860,10.52
Ring-Tailed Lemur,Liesl-A,N,2015-03-19,captive,2015-03-21,0.01,101,0
Ring-Tailed Lemur,Lilah,Y,2005-03-28,captive,NA,13.87,2340,13.82
Ring-Tailed Lemur,Limerick,N,2009-03-17,captive,NA,9.74,2420,2.92
Ring-Tailed Lemur,Lulu,Y,2014-03-19,captive,NA,4.89,2660,4.85
Ring-Tailed Lemur,Lycippus,N,1984-05-04,captive,1989-12-13,5.61,2002.5,1.53
Ring-Tailed Lemur,Lycus,N,1985-03-30,captive,2013-08-21,28.41,2160,20.58
Ring-Tailed Lemur,Lysis,N,1976-03-29,captive,NA,19.92,2240,19.92
Ring-Tailed Lemur,Magnes,N,2003-04-15,captive,2007-07-28,4.29,2780,3.97
Ring-Tailed Lemur,May,N,1974-03-18,captive,NA,2.34,654,0.25
Ring-Tailed Lemur,Megacles,N,1986-03-25,captive,1991-04-16,5.06,2474,2.47
Ring-Tailed Lemur,Megacreon,N,1990-03-25,captive,1991-08-14,1.39,1298,1.28
Ring-Tailed Lemur,Megara,N,1983-06-03,captive,NA,3.32,1562,0.77
Ring-Tailed Lemur,Melinna,N,1987-03-17,captive,NA,3.5,2397,3.32
Ring-Tailed Lemur,Micon,N,1985-03-07,captive,2009-11-14,24.71,2115,1.9
Ring-Tailed Lemur,Molon,N,2003-03-18,captive,2004-10-25,1.61,1760,1.56
Ring-Tailed Lemur,Myrto,N,1978-03-27,captive,2004-05-24,26.18,158,0.05
Ring-Tailed Lemur,Myrto Ii,N,2000-03-26,captive,2013-09-30,13.52,2010,1.47
Ring-Tailed Lemur,Nanno,N,1994-05-10,captive,1999-10-14,5.43,2480,3.6
Ring-Tailed Lemur,Narcissa,Y,2016-04-12,captive,NA,2.82,1940,2.81
Ring-Tailed Lemur,Nebuchadrezzer,N,2004-03-26,captive,NA,14.73,2340,4.5
Ring-Tailed Lemur,Nemesis,Y,2016-04-12,captive,NA,2.82,2220,2.81
Ring-Tailed Lemur,Nemo,N,1987-03-23,captive,2010-10-17,23.59,3220,22.52
Ring-Tailed Lemur,Nestor Ii,N,1990-03-22,captive,1996-12-23,6.76,2330,6.48
Ring-Tailed Lemur,Nicaea,N,2004-03-18,captive,2011-12-22,7.77,2625,7.77
Ring-Tailed Lemur,Nicias,N,1975-03-23,captive,1991-02-12,15.9,1389,0.57
Ring-Tailed Lemur,Nikandros,N,1994-03-19,captive,2008-10-23,14.61,2370,3.75
Ring-Tailed Lemur,Nike,N,2005-06-22,captive,2007-06-16,1.98,2220,1.7
Ring-Tailed Lemur,Nikos,Y,2013-03-23,captive,NA,5.88,2500,5.86
Ring-Tailed Lemur,Ninna,N,1989-03-15,captive,2016-05-19,27.2,2530,12.51
Ring-Tailed Lemur,Nossis,N,1990-03-22,captive,1998-12-28,8.78,2440,8.45
Ring-Tailed Lemur,Nossis-A,N,1993-03-18,captive,1993-05-27,0.19,241,0.19
Ring-Tailed Lemur,Nysa,N,1976-07-14,captive,NA,14.14,3464,11.13
Ring-Tailed Lemur,Octave,N,1975-03-12,captive,NA,1.36,164,0.05
Ring-Tailed Lemur,Odysseus,N,1997-04-09,captive,2015-12-21,18.71,2070,2.2
Ring-Tailed Lemur,Olympias,N,1980-06-27,captive,NA,6.84,2247.5,6.8
Ring-Tailed Lemur,Onyx,Y,2013-03-28,captive,NA,5.87,2680,5.46
Ring-Tailed Lemur,Pantores,N,1987-04-04,captive,NA,3.52,2615,3.29
Ring-Tailed Lemur,Pantores Ii,N,1996-03-26,captive,2006-11-13,10.64,2120,1.72
Ring-Tailed Lemur,Pegasus,N,1977-04-23,captive,2003-11-01,26.54,3142,9.15
Ring-Tailed Lemur,Penelope,N,2013-03-28,captive,2014-05-24,1.16,1680,1.12
Ring-Tailed Lemur,Penelope,N,2013-03-28,captive,2014-05-24,1.16,1620,1.12
Ring-Tailed Lemur,Peric,N,1976-04-02,captive,1994-06-28,18.25,1498,0.59
Ring-Tailed Lemur,Persephone,Y,2005-04-25,captive,NA,13.79,2600,13.72
Ring-Tailed Lemur,Pharax,N,1985-03-30,captive,NA,4.96,2724,3.07
Ring-Tailed Lemur,Pharax Ii,N,1997-04-09,captive,NA,21.58,1860,2.19
Ring-Tailed Lemur,Pheidippedes,N,1968-03-30,captive,1983-12-04,15.69,2606,15.62
Ring-Tailed Lemur,Phila Ii,N,1994-03-25,captive,NA,1.92,2060,1.92
Ring-Tailed Lemur,Philemon,N,1982-04-02,captive,2006-06-28,24.25,2537.5,3.62
Ring-Tailed Lemur,Philip,N,1991-03-30,captive,1992-01-01,0.76,1448,0.59
Ring-Tailed Lemur,Philocles,N,1992-04-06,captive,NA,26.45,2800,15.6
Ring-Tailed Lemur,Photius,N,1996-03-17,captive,2003-09-01,7.46,2720,7.46
Ring-Tailed Lemur,Plato,N,1974-06-28,captive,NA,2.06,721,0.28
Ring-Tailed Lemur,Polyantha,N,1990-03-22,captive,2008-04-09,18.06,268,0.17
Ring-Tailed Lemur,Praxilla,N,1993-03-19,captive,2001-06-28,8.28,1630,8.27
Ring-Tailed Lemur,Priam,N,2000-03-22,captive,2004-09-27,4.52,1910,1.48
Ring-Tailed Lemur,Princess Julien I,Y,2015-05-04,captive,NA,3.76,2240,3.75
Ring-Tailed Lemur,Protagorus,N,1990-03-22,captive,2011-05-16,21.16,250,0.17
Ring-Tailed Lemur,Ramphias,N,1996-03-26,captive,NA,5.85,2000,1.72
Ring-Tailed Lemur,Randy,Y,2006-03-12,captive,NA,12.92,2880,12.9
Ring-Tailed Lemur,Rima-A,N,1978-05-30,captive,1978-06-05,0.02,50,0.01
Ring-Tailed Lemur,Rolfe,N,2011-05-16,captive,NA,7.64,2785,3.82
Ring-Tailed Lemur,Romulus,N,1971-03-09,captive,1991-03-14,20.03,3092,19.35
Ring-Tailed Lemur,Sappho,N,1977-03-11,captive,1990-06-18,13.28,2524,7.59
Ring-Tailed Lemur,Sappho-C,N,1984-03-22,captive,1984-03-29,0.02,79,0.02
Ring-Tailed Lemur,Sarsaparilla,N,2011-03-13,captive,NA,7.82,2020,2.47
Ring-Tailed Lemur,Satyrus,N,1991-04-01,captive,1991-12-16,0.71,1249,0.59
Ring-Tailed Lemur,Satyrus Ii,N,1997-04-11,captive,NA,15.59,2360,8.54
Ring-Tailed Lemur,Schweppes,N,2010-04-26,captive,NA,8.69,2620,4.62
Ring-Tailed Lemur,Selaucius,N,1985-03-20,captive,2017-10-21,32.61,2580,20.27
Ring-Tailed Lemur,Selene,N,1989-04-20,captive,2003-03-11,13.9,2330,6.31
Ring-Tailed Lemur,Seuthes,N,1991-03-25,captive,NA,19.91,2440,10.12
Ring-Tailed Lemur,Shasta,N,2008-05-01,captive,NA,10.67,2280,3.37
Ring-Tailed Lemur,Shroeder,Y,1992-03-22,captive,NA,26.9,2520,26.85
Ring-Tailed Lemur,Sierra Mist,Y,2008-05-01,captive,NA,10.78,2560,10.72
Ring-Tailed Lemur,Sobe,N,2011-03-13,captive,NA,7.82,2050,2.47
Ring-Tailed Lemur,Sophia,Y,2005-06-18,captive,NA,13.65,2020,13.63
Ring-Tailed Lemur,Sophia-A,N,2009-03-21,captive,2009-04-10,0.05,135,0.05
Ring-Tailed Lemur,Sosiphanes,Y,1997-04-13,captive,NA,21.83,2460,21.7
Ring-Tailed Lemur,Sosiphanes-A,N,2004-03-28,captive,2004-04-02,0.01,55,0.01
Ring-Tailed Lemur,Sosthenes,N,1983-03-18,captive,1986-05-14,3.16,1780,0.98
Ring-Tailed Lemur,Sprite,Y,2001-03-17,captive,NA,17.9,2820,17.87
Ring-Tailed Lemur,Stephanus,N,1995-06-04,captive,1997-04-17,1.87,2120,1.87
Ring-Tailed Lemur,Stewart,Y,2012-03-30,captive,NA,6.86,2680,6.82
Ring-Tailed Lemur,Tellus,Y,2004-03-18,captive,NA,14.9,2840,14.87
Ring-Tailed Lemur,Teres,Y,1995-03-23,captive,NA,23.89,2320,23.63
Ring-Tailed Lemur,Thales,N,1980-03-17,captive,NA,14.91,3532,6.28
Ring-Tailed Lemur,Thea,Y,2015-05-04,captive,NA,3.76,2040,3.74
Ring-Tailed Lemur,Thera,N,1981-03-27,captive,NA,9.44,2906,9.21
Ring-Tailed Lemur,Thessalus,N,1993-03-19,captive,NA,25.64,2530,6.26
Ring-Tailed Lemur,Thrason,N,1996-05-29,captive,2002-09-13,6.3,2540,6.13
Ring-Tailed Lemur,Thyrea,N,1993-03-21,captive,NA,25.72,2360,14.93
Ring-Tailed Lemur,Timon,N,1979-03-12,captive,1985-07-24,6.37,1911,6.37
Ring-Tailed Lemur,Tugger,N,1983-05-16,captive,2016-01-29,32.73,2225,32.73
Ring-Tailed Lemur,Tyro,N,1978-03-27,captive,NA,2.46,160,0.05
Ring-Tailed Lemur,Valgius,N,1995-06-04,captive,NA,23.42,2340,5.01
Ring-Tailed Lemur,Willow,N,2014-03-19,captive,NA,4.57,2040,1.98
Ring-Tailed Lemur,Xenophon,N,1979-03-13,captive,1997-11-01,18.65,454,0.17
Ring-Tailed Lemur,Yoda,N,1981-04-21,captive,NA,6.03,3165,5.98
Ring-Tailed Lemur,Zenobia,N,1978-05-18,captive,1992-10-18,14.43,1271,0.5
Ring-Tailed Lemur,Zipoetes,N,1995-03-23,captive,1996-04-03,1.03,1220,0.65
Sanford's Brown Lemur,Bako,N,1981-10-01,wild,2002-12-15,21.22,1750,21.18
Sanford's Brown Lemur,Bao,N,1992-06-30,captive,2013-03-28,20.76,2060,14.35
Sanford's Brown Lemur,Beby,N,1986-04-30,captive,2009-09-14,23.39,1760,23.39
Sanford's Brown Lemur,Beby,N,1986-04-30,captive,2009-09-14,23.39,1760,23.39
Sanford's Brown Lemur,Dera,N,1987-05-06,captive,2004-03-01,16.83,2320,5.44
Sanford's Brown Lemur,Faly,N,1987-05-06,captive,2004-03-01,16.83,1840,5.32
Sanford's Brown Lemur,Fara,N,1982-10-01,wild,2015-09-01,32.94,1725,32.94
Sanford's Brown Lemur,Haja,N,1993-05-12,captive,2007-11-18,14.53,2220,13.48
Sanford's Brown Lemur,Hery,N,1985-11-29,captive,2007-10-03,21.86,2140,21.22
Sanford's Brown Lemur,Ikoto,N,1991-04-22,captive,NA,27.72,2120,15.54
Sanford's Brown Lemur,Lalao,N,1988-05-26,captive,2004-02-27,15.77,2480,4.68
Sanford's Brown Lemur,Lila,N,1989-05-20,captive,NA,7.4,2460,7.18
Sanford's Brown Lemur,Mbola,N,1988-04-07,captive,2011-03-25,22.98,2240,18.93
Sanford's Brown Lemur,Nairo,N,1982-10-01,wild,2003-02-18,20.4,1460,20.38
Sanford's Brown Lemur,Nairo,N,1982-10-01,wild,2003-02-18,20.4,1480,20.38
Sanford's Brown Lemur,Niry,N,1981-10-01,wild,2005-12-03,24.19,1610,24.18
Sanford's Brown Lemur,Rekolo,N,1987-06-22,captive,NA,2.76,1965.5,2.75
Sanford's Brown Lemur,Solo Ii,N,1990-07-02,captive,NA,6.28,1890,5.93
Sanford's Brown Lemur,Tiana,N,1990-05-17,captive,2013-02-28,22.8,1940,16.47
Sanford's Brown Lemur,Velo,N,1985-10-30,captive,1986-12-13,1.12,1789,0.97
Sanford's Brown Lemur,Vololona,N,1987-07-10,captive,2001-12-24,14.47,2300,5.26
Slender Loris,Abu,N,1997-10-10,captive,2014-12-22,17.21,143,17.18
Slender Loris,Ajit,N,1983-08-21,captive,2001-10-09,18.15,177,6.46
Slender Loris,Amitha,N,1993-03-16,captive,1994-10-13,1.58,154,1.46
Slender Loris,Anil,N,1991-03-22,captive,2009-01-05,17.81,163,17.79
Slender Loris,Ashwani,N,1986-12-23,captive,2005-08-09,18.64,150,18.56
Slender Loris,Avinash,N,1988-07-29,captive,1992-12-03,4.35,175,1.52
Slender Loris,Bala,N,1984-05-29,captive,1998-11-24,14.5,175,5.68
Slender Loris,Bala-A,N,1987-05-25,captive,1987-05-25,0,18,0
Slender Loris,Balbir,N,1985-05-07,captive,1994-04-27,8.98,185,1.93
Slender Loris,Balu,N,1989-12-03,captive,1990-01-21,0.13,14.5,0
Slender Loris,Basanti,N,1983-10-05,captive,2001-07-23,17.81,192,3.68
Slender Loris,Ganesh,N,1989-08-27,captive,1999-07-05,9.86,154,9.77
Slender Loris,Geetha,N,1990-05-11,captive,2000-08-16,10.27,189,2.93
Slender Loris,Gopali,N,1989-02-23,captive,1992-06-21,3.33,177,1.87
Slender Loris,Indira,N,1992-02-12,captive,2005-10-03,13.65,170,6.55
Slender Loris,Jagan,N,1985-08-22,captive,2001-12-25,16.35,155,16.09
Slender Loris,Jugini,N,1979-05-19,wild,1996-04-11,16.91,146,16.89
Slender Loris,Kanshi,N,1986-01-06,captive,2005-11-21,19.89,152,2.02
Slender Loris,Kiran,N,1982-04-12,wild,1999-06-23,17.21,125,17.21
Slender Loris,Kiran-A,N,1990-06-24,captive,1990-06-24,0,10,0
Slender Loris,Lavoris,N,1992-10-17,captive,2010-06-16,17.67,200,17.64
Slender Loris,Meena,N,1985-04-08,captive,1996-04-27,11.06,246,10.92
Slender Loris,Meena-B,N,1991-05-10,captive,1991-05-10,0,10,0
Slender Loris,Naresh,N,1986-04-05,captive,2001-11-22,15.64,215,15.47
Slender Loris,Pran,N,1985-08-21,captive,1995-07-03,9.87,196,1.63
Slender Loris,Ragini,N,1979-05-19,wild,1996-02-06,16.73,152,16.6
Slender Loris,Raj,N,1989-07-26,captive,1995-08-04,6.03,175,1.48
Slender Loris,Rajiv,N,1982-04-12,wild,2000-04-02,17.99,165,17.99
Slender Loris,Rakhi,N,1986-07-16,captive,1998-11-18,12.35,149,1.49
Slender Loris,Samantha,N,1991-11-06,captive,2008-10-07,16.93,154,16.9
Slender Loris,Samantha,N,1991-11-06,captive,2008-10-07,16.93,148,16.9
Slender Loris,Satinder,N,1982-07-07,captive,2001-11-30,19.41,211,9.78
Slender Loris,Satish,N,1979-05-19,wild,1995-07-06,16.14,158,16.08
Slender Loris,Shakti,N,1990-02-26,captive,1998-12-27,8.84,178,3.13
Slender Loris,Shama,N,1982-12-16,captive,1995-08-07,12.65,180,12.5
Slender Loris,Shama-A,N,1985-08-22,captive,1985-08-24,0.01,8.6,0.01
Slender Loris,Shaminda,N,1993-11-23,captive,2003-12-08,10.05,165,6.46
Slender Loris,Shivani,N,1988-04-15,captive,2002-09-10,14.41,149,1.17
Slender Loris,Sita,N,1984-06-01,captive,1995-01-29,10.67,220,2.85
Slender Loris,Suresh,N,1990-08-10,captive,2004-01-07,13.42,160,13.41
Slender Loris,Tejinder,N,1986-07-26,captive,2002-05-25,15.84,145,15.75
Slender Loris,Vasu,N,1991-06-19,captive,1992-10-23,1.35,206,1.29
Slender Loris,Veena,N,1988-06-24,captive,2001-11-18,13.41,200,4.28
Slender Loris,Vijay,N,1991-01-23,captive,2009-06-14,18.4,200,13.4
Slender Loris,Vikrant,N,1988-06-27,captive,2010-01-05,21.54,153,0.97
Slow Loris,Aditi,N,1990-07-31,captive,1994-12-10,4.36,1080,4.33
Slow Loris,Adri,N,1986-11-12,captive,1995-02-15,8.27,1413,2.96
Slow Loris,Agni,N,1978-03-17,captive,NA,8.55,1013,8.39
Slow Loris,Ambika,N,1985-03-19,captive,2003-01-03,17.81,1102,3.03
Slow Loris,Anila,N,1988-03-24,captive,1988-05-06,0.12,65,0
Slow Loris,Anjali,N,1973-10-19,unknown,1992-10-31,19.05,876,11.5
Slow Loris,Arjuna,N,1981-04-24,captive,1999-11-20,18.59,1071,10.99
Slow Loris,Badra,N,1974-01-01,unknown,1990-04-11,16.28,1116,11.26
Slow Loris,Bhima,N,1973-10-19,unknown,1985-01-04,11.22,683,11.17
Slow Loris,Brahma,N,1989-03-02,captive,2009-09-01,20.52,1250,11.19
Slow Loris,Buddha,N,1986-04-06,captive,2008-06-03,22.18,700,22.18
Slow Loris,Chandra,N,1988-03-14,captive,NA,10.33,1345,10.25
Slow Loris,Danu,N,1980-02-03,captive,1989-04-14,9.2,1039,9.11
Slow Loris,Danu-A,N,1984-05-30,captive,1984-05-30,0,38,0
Slow Loris,Danu-B,N,1987-03-03,captive,1987-03-09,0.02,45,0.01
Slow Loris,Deva,N,1990-04-18,captive,2000-04-20,10.01,1160,10.01
Slow Loris,Devaki,N,1991-07-02,captive,2006-07-02,15.01,800,14.88
Slow Loris,Dharma,Y,2000-03-09,captive,NA,18.93,889,18.92
Slow Loris,Draupidi,N,1988-03-07,captive,2001-09-24,13.56,1175,0.58
Slow Loris,Gandhari,N,1983-01-05,captive,2002-05-20,19.38,1193,7.21
Slow Loris,Gandhari-A,N,1990-02-24,captive,1990-03-27,0.08,169,0.08
Slow Loris,Hanuman,N,1975-06-14,captive,1984-07-01,9.05,704,9.03
Slow Loris,Hari,N,1976-04-16,unknown,1994-11-14,18.59,1153,13.81
Slow Loris,Hulda,N,1981-04-05,captive,1999-04-21,18.05,838,11.39
Slow Loris,Indra,N,1990-08-13,captive,2007-11-26,17.3,960,8.17
Slow Loris,Jahnabi,N,1980-07-14,wild,1990-05-25,9.87,1135,9.35
Slow Loris,Kalki,N,1984-05-03,captive,1996-03-10,11.86,1333,6.81
Slow Loris,Kami,N,1989-09-29,captive,1989-10-09,0.03,71,0.02
Slow Loris,Kantil,N,1976-11-17,captive,1985-06-18,8.59,806,8.58
Slow Loris,Kanya,N,1983-04-16,unknown,2007-04-24,24.04,962,9.01
Slow Loris,Kanya-A,N,1988-06-03,captive,1988-06-03,0,38,0
Slow Loris,Kedar,N,1988-06-11,captive,NA,10.08,1210,10.06
Slow Loris,Keeker,N,1979-07-17,captive,1981-01-14,1.5,736,1.48
Slow Loris,Kiritan,N,1985-04-06,captive,2006-06-03,21.17,920,21.1
Slow Loris,Krishna Ii,N,1976-08-18,captive,1987-11-07,11.23,1029,11.21
Slow Loris,Kurma,N,1978-01-01,wild,1993-10-29,15.84,750,15.79
Slow Loris,Lahkshmani,N,1993-05-18,captive,2013-07-30,20.21,842,20.21
Slow Loris,Lalita,N,1985-04-08,captive,1993-01-17,7.78,1478,5.75
Slow Loris,Lok,N,1975-06-25,wild,1986-10-22,11.33,1117,10.91
Slow Loris,Manu,N,1984-04-13,captive,1994-09-26,10.46,1079,0.68
Slow Loris,Marut,N,1989-06-30,captive,2000-03-02,10.68,1052,1.91
Slow Loris,Matrika,N,1983-04-16,unknown,1998-10-03,15.48,1339,5.52
Slow Loris,Minnesota Fats,N,1989-02-25,captive,NA,5.52,1420,3.14
Slow Loris,Minnesota Fats,N,1989-02-25,captive,NA,5.52,1443,3.14
Slow Loris,Mitra,N,1987-06-09,captive,2001-11-17,14.45,1125,14.41
Slow Loris,Natesa,N,1991-02-17,captive,2001-01-01,9.88,990,9.31
Slow Loris,Padma,N,1988-06-12,captive,2006-08-14,18.18,1171,1.64
Slow Loris,Pandu,N,1982-09-01,captive,1988-01-29,5.41,913,5.41
Slow Loris,Parvati,N,1978-07-14,wild,1990-11-30,12.39,684,12.39
Slow Loris,Pinga,N,1982-04-16,unknown,1998-12-12,16.67,1028,6.97
Slow Loris,Poona,N,1978-07-14,wild,1993-08-04,15.07,1096,10.28
Slow Loris,Rama Ii,N,1978-09-14,captive,1991-03-07,12.48,1129,12.45
Slow Loris,Rani,N,1989-03-17,captive,2009-01-09,19.83,1385,15.05
Slow Loris,Ratri,N,1994-02-23,captive,2007-05-07,13.21,1032,1.01
Slow Loris,Ravana,N,1983-05-06,captive,1994-04-13,10.95,1395,6.85
Slow Loris,Ravi,N,1980-02-19,captive,1986-10-10,6.64,1076,5.97
Slow Loris,Rudra,N,1992-12-28,captive,2011-08-06,18.62,1070,4.09
Slow Loris,Rukmini,N,1989-04-25,captive,1996-09-12,7.39,1230,7.27
Slow Loris,Sakti,N,1986-03-10,captive,1993-05-17,7.19,1153,5.69
Slow Loris,Savitri,N,1993-03-23,captive,2004-07-23,11.34,1200,11.34
Slow Loris,Shatriya,N,1990-04-06,captive,2004-02-16,13.87,860,13.86
Slow Loris,Shiva,N,1971-07-28,wild,1991-08-06,20.04,1270,13.73
Slow Loris,Sugriva,N,1976-08-18,captive,1991-11-15,15.25,1020,8.96
Slow Loris,Uma,N,1994-03-25,captive,2005-05-20,11.16,1250,0.93
Slow Loris,Ushas,N,1993-05-18,captive,1994-11-29,1.53,850,1.53
Slow Loris,Valm,N,1989-03-04,captive,1992-07-16,3.37,1078,3.25
Slow Loris,Varuna,N,1987-07-06,captive,2006-10-05,19.26,1298,2.58
Slow Loris,Vishnu,N,1972-06-25,wild,1986-10-24,14.34,1013,13.91
White-Fronted Brown Lemur,Benjamin,N,1983-06-02,captive,2006-03-11,22.79,1460,22.72
White-Fronted Brown Lemur,Deborah,N,1980-05-18,captive,2014-12-10,34.59,1775,34.57
White-Fronted Brown Lemur,Elon,N,1977-04-20,captive,1985-12-18,8.67,2138.5,8.67
White-Fronted Brown Lemur,Goliath,N,1981-04-17,captive,1991-12-11,10.66,2724,2.29
White-Fronted Brown Lemur,Hagar,N,1977-04-20,captive,NA,12.29,2551,8.59
White-Fronted Brown Lemur,Job,N,1983-05-16,captive,2011-02-05,27.75,2729,7.27
White-Fronted Brown Lemur,Joshua,N,1977-04-04,captive,1987-11-18,10.63,3577,8.63
White-Fronted Brown Lemur,Kenan,N,1986-04-21,captive,NA,5.22,1965,5.19
White-Fronted Brown Lemur,Keturah,N,1983-05-16,captive,NA,2.75,2515,2.52
White-Fronted Brown Lemur,Laban,N,1987-04-20,captive,NA,4.22,2011,4.19
White-Fronted Brown Lemur,Liberty,N,1978-07-04,captive,1992-09-02,14.18,2451,14.18
White-Fronted Brown Lemur,Necho,N,1984-04-25,captive,NA,5.62,2528.5,4.92
White-Fronted Brown Lemur,Noa,N,1982-04-27,captive,NA,1.88,345,0.18
White-Fronted Brown Lemur,Othniel,N,1982-04-27,captive,NA,3.72,3405,3.56
White-Fronted Brown Lemur,Photiphar,N,1985-04-11,captive,NA,3.18,2375,3.15
White-Fronted Brown Lemur,Rizpah,N,1987-04-20,captive,NA,1.16,1776,1.13
White-Fronted Brown Lemur,Samuel,N,1982-05-29,captive,2003-07-02,21.11,1390,21.1
NA,Aaron,N,1974-09-24,captive,NA,13.95,205,8.88
NA,Alexander,N,1985-07-04,captive,1998-07-08,13.02,201,7.8
NA,Amplia,N,1985-07-20,captive,1998-08-21,13.1,213.5,0.31
NA,Andrew,N,1984-07-12,captive,1996-07-01,11.98,358,3.72
NA,Antipa,N,1985-07-24,captive,NA,3.28,283,2.69
NA,Apphia,N,1984-07-12,captive,1995-12-15,11.43,290,1.41
NA,Auklet,Y,2012-07-23,captive,NA,6.55,244,6.49
NA,Avocet,N,1985-08-07,captive,NA,2.84,208,2.84
